episode_id,entity_type,canonical_name,mention_text,platform,source_url,sentiment_label,is_editorial,confidence,needs_review,review_reason,context_snippet,quoted_text,facts_json
1351,organization,Anthropic,Anthropic,,,positive,true,1.0000,false,,some big jumps in Anthropic's fundraising and revenue.,,"[{""fact_key"": ""fundraising_round"", ""fact_value"": {""amount"": 20000000000, ""status"": ""close to finalizing""}, ""confidence"": 0.9}, {""fact_key"": ""expected_revenue_2026"", ""fact_value"": 18000000000, ""confidence"": 0.9}]"
1351,organization,Singapore Sovereign Wealth Fund,Singapore Sovereign Wealth Fund,,,neutral,true,0.9000,false,,including the Singapore Sovereign Wealth Fund and Sequoia making large investments.,,"[{""fact_key"": ""investment_in_anthropic"", ""fact_value"": true, ""confidence"": 0.8}]"
1351,organization,Sequoia Capital,Sequoia,,,neutral,true,0.9000,false,,including the Singapore Sovereign Wealth Fund and Sequoia making large investments.,,"[{""fact_key"": ""investment_in_anthropic"", ""fact_value"": true, ""confidence"": 0.8}]"
1351,organization,Microsoft,Microsoft,,,neutral,true,1.0000,false,,Microsoft and Nvidia have also committed to invest a total of $15 billion in the company,,"[{""fact_key"": ""investment_in_anthropic"", ""fact_value"": 15000000000, ""confidence"": 0.9}]"
1351,organization,NVIDIA,Nvidia,,,neutral,true,1.0000,false,,Microsoft and Nvidia have also committed to invest a total of $15 billion in the company,,"[{""fact_key"": ""investment_in_anthropic"", ""fact_value"": 15000000000, ""confidence"": 0.9}]"
1351,organization,OpenAI,OpenAI,,,neutral,true,1.0000,false,,OpenAI raised $40 billion anchored by $30 billion from SoftBank,,"[{""fact_key"": ""fundraising_2025"", ""fact_value"": 40000000000, ""confidence"": 0.9}]"
1351,organization,SoftBank Group,SoftBank,,,neutral,true,0.9000,false,,anchored by $30 billion from SoftBank,,"[{""fact_key"": ""investment_in_openai"", ""fact_value"": 30000000000, ""confidence"": 0.9}]"
1351,organization,Reuters,Reuters,,,neutral,true,1.0000,false,,Reuters reports that Chinese officials have improved the import of several hundred thousand H200s,,[]
1351,software_product,NVIDIA H200,H200,,,neutral,true,1.0000,false,,"Chinese officials have improved the import of several hundred thousand H200s, allowing access to the advanced chips for the first time.",,"[{""fact_key"": ""import_approval_china"", ""fact_value"": true, ""confidence"": 0.9}]"
1351,organization,Alibaba Group,Alibaba,,,neutral,true,1.0000,false,,The Wall Street Journal later named Alibaba and ByteDance as two of the three receiving approval.,,"[{""fact_key"": ""received_h200_approval"", ""fact_value"": true, ""confidence"": 0.9}]"
1351,organization,ByteDance,ByteDance,,,neutral,true,1.0000,false,,The Wall Street Journal later named Alibaba and ByteDance as two of the three receiving approval.,,"[{""fact_key"": ""received_h200_approval"", ""fact_value"": true, ""confidence"": 0.9}]"
1351,organization,DeepSeek,DeepSeek,,,neutral,true,0.9000,false,,presumably including high-flying startups like DeepSeek who may have to wait in line to set up their H200s.,,[]
1351,person,Jensen Huang,Jensen Huang,,,neutral,true,1.0000,false,,NVIDIA CEO Jensen Huang is currently visiting China to meet with local employees,,[]
1351,organization,"UK Department for Science, Innovation and Technology","Department for Science, Innovation and Technology",,,positive,true,1.0000,false,,"The Department for Science, Innovation and Technology announced on Tuesday that free AI training will be made available to every adult worker.",,"[{""fact_key"": ""ai_training_initiative"", ""fact_value"": true, ""confidence"": 0.9}]"
1351,person,Liz Kendall,Liz Kendall,,,positive,true,1.0000,false,,"Technology Secretary Liz Kendall said, We want AI to work for Britain, and that means ensuring Britons can work with AI.","""We want AI to work for Britain, and that means ensuring Britons can work with AI. Change is inevitable, but the consequences of change are not. We will protect people from the risks of AI while ensuring everyone can share in its benefits.""",[]
1351,organization,Cisco Systems,Cisco,,,neutral,true,1.0000,false,,"New partners including Cisco, Cognizant, and the National Health Service will join existing partners",,[]
1351,organization,Cognizant,Cognizant,,,neutral,true,1.0000,false,,"New partners including Cisco, Cognizant, and the National Health Service will join existing partners",,[]
1351,organization,National Health Service,National Health Service,,,neutral,true,1.0000,false,,"New partners including Cisco, Cognizant, and the National Health Service will join existing partners",,[]
1351,organization,Amazon,Amazon,,,neutral,true,1.0000,false,,"existing partners including Amazon, Google, Microsoft, and Salesforce in the upskilling initiative.",,[]
1351,organization,Google,Google,,,neutral,true,1.0000,false,,"existing partners including Amazon, Google, Microsoft, and Salesforce in the upskilling initiative.",,[]
1351,organization,Salesforce,Salesforce,,,neutral,true,1.0000,false,,"existing partners including Amazon, Google, Microsoft, and Salesforce in the upskilling initiative.",,[]
1351,organization,Open University,Open University,,,neutral,true,1.0000,false,,the largest targeted training program since the establishment of Open University in the late 1960s,,[]
1351,model,Quen 3 Max Thinking,Quen 3 Max Thinking,,,neutral,true,1.0000,false,,"Alibaba's Quen team also released a new model earlier this week, specifically called Quen 3 Max Thinking.",,"[{""fact_key"": ""developer"", ""fact_value"": ""Alibaba Quen team"", ""confidence"": 0.9}]"
1351,other,Heavy Mode,Heavy Mode,,,neutral,true,0.7000,true,"Unclear if this is a software_product, model feature, or other.",The model makes use of an inference technique that the Quen team are calling Heavy Mode.,,[]
1351,benchmark,GPQA,GPQA,,,neutral,true,1.0000,false,,"Quen said that this method improved benchmark scores on GPQA, which is a PhD level science test, from 90.3% to 92.8%.",,"[{""fact_key"": ""score_increase"", ""fact_value"": {""from"": 90.3, ""to"": 92.8}, ""confidence"": 0.9}]"
1351,benchmark,LiveCodeBench,LiveCodeBench,,,neutral,true,1.0000,false,,"On LiveCodeBench, scores jumped from 88% to 91.4%.",,"[{""fact_key"": ""score_increase"", ""fact_value"": {""from"": 88, ""to"": 91.4}, ""confidence"": 0.9}]"
1351,model,Claude Haiku 4.5,Claude Haiku 4.5,,,neutral,true,1.0000,false,,Quen 3 Max Thinking comes in at around the same cost as Claude Haiku 4.5,,[]
1351,model,Gemini 3 Pro,Gemini 3 Pro,,,neutral,true,1.0000,false,,much cheaper than models like Gemini 3 Pro or GPT-5.2,,[]
1351,model,GPT-5.2,GPT-5.2,,,neutral,true,1.0000,false,,much cheaper than models like Gemini 3 Pro or GPT-5.2,,[]
1351,model,DeepSeek v3.2,DeepSeek v3.2,,,neutral,true,1.0000,false,,about 10 times more expensive than DeepSeek v3.2.,,[]
1351,model,Kimi K2.5,Kimi K2.5,,,neutral,true,1.0000,false,,"how it stacks up compared to Kimi K2.5, which we will talk about in our main episode, remains to be seen.",,"[{""fact_key"": ""developer"", ""fact_value"": ""Moonshot"", ""confidence"": 0.9}]"
1351,model,Gemini 3 Flash,Gemini 3 Flash,,,neutral,true,1.0000,false,,Google has released a new feature for Gemini 3 Flash called Agentic Vision.,,[]
1351,software_product,Agentic Vision,Agentic Vision,,,positive,true,0.9000,false,,Google has released a new feature for Gemini 3 Flash called Agentic Vision.,,"[{""fact_key"": ""feature_of"", ""fact_value"": ""Gemini 3 Flash"", ""confidence"": 0.9}]"
1351,person,Omar Sanseviero,Omar Sanseviero,,,positive,true,1.0000,false,,Developer Experience lead Omar Sanseviero hinted at the most exciting unlock from the new feature.,,[]
1351,organization,Moonshot AI,Moonshot,,,positive,true,1.0000,false,,maybe the most significant so far is Moonshot's Kimi K2.5.,,[]
1351,account,Artificial Analysis,Artificial Analysis,,,positive,true,0.9000,false,,"Artificial Analysis sums up the shift when they write, Moonshot's Kimi K2.5 is the new leading open weights model","Moonshot's Kimi K2.5 is the new leading open weights model, now closer than ever to the frontier, with only OpenAI, Anthropic, and Google models ahead.",[]
1351,benchmark,Humanity's last exam,Humanity's last exam,,,neutral,true,0.9000,false,,"K2.5, for example, claims 50.2 on Humanity's last exam, which would put them ahead of GPT-5.2 running on high settings",,"[{""fact_key"": ""score"", ""fact_value"": 50.2, ""confidence"": 0.9}]"
1351,benchmark,Artificial Analysis Index,Artificial Analysis Index,,,neutral,true,0.9000,false,,"On the overall independent Artificial Analysis Index, Kimi jumps from 11th place overall with their K2 Thinking model, into 5th",,[]
1351,model,Kimi K2 Thinking,K2 Thinking model,,,neutral,true,0.9000,false,,"Kimi jumps from 11th place overall with their K2 Thinking model, into 5th",,[]
1351,account,Enrico,Enrico from BigAGI,x,,neutral,true,0.8000,false,,"Enrico from BigAGI says, identity crisis or training set?",identity crisis or training set?,[]
1351,person,Demis Hassabis,Demis Hassabis,,,positive,true,1.0000,false,,"the release of 2.5 certainly validates the recent arguments from people like Demis Hassabis that Chinese models are very, very close to the US",,[]
1351,person,Balazs Nemethy,Balazs Nemethy,,,positive,true,0.9000,false,,"As Balazs Nemethy points out however, the real value in 2.5 is not, as he puts it, pure IQ dominance, it's about how it does in an actual work environment.",,[]
