episode_id,entity_type,canonical_name,mention_text,platform,source_url,sentiment_label,is_editorial,confidence,needs_review,review_reason,context_snippet,quoted_text,facts_json
1350,organization,"Meta Platforms, Inc.",Meta,,,mixed,true,0.9500,false,,"Today on the AI Daily Brief, as Meta and Microsoft report earnings, are markets still worried about an AI bubble? ... Meta wins, Microsoft loses when it comes to after-hours market reaction to earnings.","Meta wins, Microsoft loses when it comes to after-hours market reaction to earnings.","[{""fact_key"": ""reported_earnings"", ""fact_value"": true, ""confidence"": 0.9}, {""fact_key"": ""market_reaction"", ""fact_value"": ""positive after-hours trading"", ""confidence"": 0.9}]"
1350,organization,Microsoft Corporation,Microsoft,,,mixed,true,0.9500,false,,"Today on the AI Daily Brief, as Meta and Microsoft report earnings, are markets still worried about an AI bubble? ... Meta wins, Microsoft loses when it comes to after-hours market reaction to earnings.","Meta wins, Microsoft loses when it comes to after-hours market reaction to earnings.","[{""fact_key"": ""reported_earnings"", ""fact_value"": true, ""confidence"": 0.9}, {""fact_key"": ""market_reaction"", ""fact_value"": ""negative after-hours trading"", ""confidence"": 0.9}]"
1350,organization,SoftBank Group Corp.,SoftBank,,https://www.wsj.com,positive,false,0.9500,false,,SoftBank appears ready to double down on open AI with another $30 billion investment. The Wall Street Journal reports that SoftBank is in talks to invest another crisp $30 billion into OpenAI's next monster fundraising round.,SoftBank is in talks to invest another crisp $30 billion into OpenAI's next monster fundraising round.,"[{""fact_key"": ""investment_amount"", ""fact_value"": 30000000000, ""confidence"": 0.95}, {""fact_key"": ""investment_target"", ""fact_value"": ""OpenAI"", ""confidence"": 0.95}]"
1350,organization,OpenAI,OpenAI,,,positive,true,0.9000,false,,"OpenAI is targeting $100 billion in fundraising this year. The valuation is said to be $830 billion, which is another 66% jump from the $500 billion valuation struck in October.",OpenAI is targeting $100 billion in fundraising this year. The valuation is said to be $830 billion.,"[{""fact_key"": ""fundraising_target_2026"", ""fact_value"": 100000000000, ""confidence"": 0.9}, {""fact_key"": ""valuation_2026"", ""fact_value"": 830000000000, ""confidence"": 0.9}]"
1350,organization,Anthropic,Anthropic,,,positive,true,0.9000,false,,"Moving over to OpenAI competitor Anthropic, ServiceNow has signed another big AI deal, this time with Anthropic, partnering with the lab along multiple angles.","ServiceNow has signed another big AI deal, this time with Anthropic, partnering with the lab along multiple angles.","[{""fact_key"": ""partnership"", ""fact_value"": ""ServiceNow and Anthropic"", ""confidence"": 0.9}]"
1350,model,Clawd,Clawd,,,positive,true,0.9000,false,,"The multi-year deal includes making Clawd the default model across ServiceNow's platform. Clawd will also drive their Agent Builder, which allows users to create custom workflows and Vibecode apps.",The multi-year deal includes making Clawd the default model across ServiceNow's platform.,"[{""fact_key"": ""default_model_for"", ""fact_value"": ""ServiceNow platform"", ""confidence"": 0.9}]"
1350,software_product,Clawd co-work,Clawd co-work,,,neutral,true,0.8500,false,,Clawd co-work has apparently raised the alarm at Microsoft. Product leaders at Microsoft told colleagues that co-work seemed like a competitor for 365 CoPilot.,Clawd co-work has apparently raised the alarm at Microsoft. Product leaders at Microsoft told colleagues that co-work seemed like a competitor for 365 CoPilot.,"[{""fact_key"": ""competitor_to"", ""fact_value"": ""Microsoft 365 CoPilot"", ""confidence"": 0.85}, {""fact_key"": ""development_time_days"", ""fact_value"": 10, ""confidence"": 0.8}]"
1350,software_product,Microsoft 365 CoPilot,365 CoPilot,,,neutral,true,0.9000,false,,Clawd co-work has apparently raised the alarm at Microsoft. Product leaders at Microsoft told colleagues that co-work seemed like a competitor for 365 CoPilot.,Product leaders at Microsoft told colleagues that co-work seemed like a competitor for 365 CoPilot.,"[{""fact_key"": ""competitor"", ""fact_value"": ""Clawd co-work"", ""confidence"": 0.9}]"
1350,person,Satya Nadella,Satya Nadella,,,neutral,true,0.9000,false,,"CEO Satya Nadella was even reportedly dabbling with Clawd Bot, now called MoltBot, over recent days.","CEO Satya Nadella was even reportedly dabbling with Clawd Bot, now called MoltBot, over recent days.","[{""fact_key"": ""role"", ""fact_value"": ""CEO of Microsoft"", ""confidence"": 0.95}]"
1350,software_product,MoltBot,MoltBot,,,neutral,true,0.8500,false,,"CEO Satya Nadella was even reportedly dabbling with Clawd Bot, now called MoltBot, over recent days.","CEO Satya Nadella was even reportedly dabbling with Clawd Bot, now called MoltBot, over recent days.","[{""fact_key"": ""former_name"", ""fact_value"": ""Clawd Bot"", ""confidence"": 0.9}]"
